index,wave,country,imp_family,imp_religion,happiness,satisfaction_life,univ_imp_boy_girl,housewife_fulfill_work,marital,num_children,satisfaction_finance,confidence_women_org,respect_human,religious_denom,religious_person,justify_gay,justify_abortion,justify_divorce,employment_status,chief_wage,sex,year_birth,age,edu,edu_age_complete,ethnic,survey_year
84301,6,840,1,4,1,9,3,2,1,1,8,2,1,0,2,10,7,10,4,1,1,1949,62,6.0,20.0,840005,2011
84302,6,840,1,3,2,5,3,3,6,0,3,3,3,0,2,3,5,8,1,1,1,1952,59,9.0,21.0,840002,2011
84303,6,840,1,1,2,8,4,1,1,2,10,2,2,62,1,1,1,5,4,2,2,1957,54,9.0,32.0,840002,2011
84304,6,840,1,1,2,8,3,2,3,0,4,2,2,0,1,10,10,10,7,1,1,1954,57,6.0,18.0,840005,2011
84305,6,840,1,1,2,8,4,2,1,1,7,1,2,53,1,5,5,5,1,2,2,1969,42,8.0,18.0,840002,2011
84306,6,840,1,1,2,6,4,4,6,0,8,1,2,62,1,3,8,6,6,2,1,1989,22,8.0,22.0,840003,2011
84307,6,840,1,1,2,6,3,2,1,0,4,3,2,62,1,2,2,5,1,2,1,1943,68,7.0,33.0,840002,2011
84308,6,840,1,1,3,6,3,1,1,0,6,3,2,62,1,5,1,5,1,1,1,1948,63,8.0,17.0,840002,2011
84309,6,840,1,1,2,8,3,2,3,3,7,2,3,62,1,8,5,5,4,1,2,1945,66,7.0,18.0,840002,2011
84310,6,840,1,1,1,8,3,1,1,8,8,2,2,53,1,1,1,1,1,2,2,1955,56,9.0,-2.0,840003,2011
84311,6,840,2,3,4,2,3,2,3,0,9,3,3,62,2,1,2,3,4,1,1,1949,62,7.0,42.0,840002,2011
84312,6,840,1,4,1,9,4,1,1,2,8,4,3,-2,2,5,8,10,7,2,2,1964,47,7.0,18.0,840005,2011
84313,6,840,1,1,2,5,3,2,5,1,1,2,3,42,1,1,7,8,7,1,2,1918,93,7.0,17.0,840002,2011
84314,6,840,1,1,1,9,4,1,5,3,8,2,3,62,-2,10,6,10,4,2,2,1943,68,6.0,68.0,840002,2011
84315,6,840,1,2,2,10,3,1,1,2,10,4,1,53,1,1,6,7,1,2,2,1965,46,7.0,40.0,840005,2011
84316,6,840,1,1,2,8,3,2,4,3,6,2,2,53,1,5,5,6,3,2,2,1958,53,7.0,18.0,840003,2011
84317,6,840,1,1,2,9,3,3,2,3,4,2,3,53,1,3,1,3,1,1,1,1976,35,3.0,16.0,840005,2011
84318,6,840,1,1,1,10,3,2,1,0,7,3,2,53,1,5,5,5,2,2,2,1970,41,9.0,23.0,840002,2011
84319,6,840,1,1,2,8,3,2,6,0,8,3,2,53,1,1,1,5,1,1,1,1974,37,8.0,20.0,840002,2011
84320,6,840,1,1,1,8,3,3,1,2,3,3,3,53,1,2,6,7,4,1,1,1941,70,6.0,18.0,840002,2011
84321,6,840,1,1,2,8,4,1,3,2,8,2,1,53,1,1,6,6,4,1,1,1951,60,8.0,18.0,840003,2011
84322,6,840,1,3,3,5,3,2,3,1,5,2,1,0,2,4,4,5,1,1,1,1959,52,6.0,30.0,840002,2011
84323,6,840,1,1,2,8,2,2,1,4,8,3,2,53,1,1,3,4,4,1,1,1933,78,9.0,24.0,840002,2011
84324,6,840,1,1,1,10,4,1,1,2,7,2,2,-2,1,10,10,10,7,2,1,1973,38,6.0,-2.0,840003,2011
84325,6,840,4,4,4,10,4,4,6,3,10,4,2,64,1,10,10,10,-2,2,2,1993,18,7.0,20.0,840004,2011
84326,6,840,1,2,2,7,3,2,4,2,3,2,2,64,1,2,1,4,2,1,1,1954,57,8.0,30.0,840002,2011
84327,6,840,1,-2,2,8,3,2,1,2,8,2,2,62,1,9,9,7,5,2,2,1977,34,9.0,21.0,840002,2011
84328,6,840,1,4,2,8,4,3,6,0,9,3,2,12,2,6,6,6,6,2,1,1991,20,7.0,21.0,840004,2011
84329,6,840,1,3,3,4,4,2,3,2,7,3,2,64,2,10,2,7,1,1,2,1959,52,9.0,21.0,840002,2011
84330,6,840,1,1,2,7,3,3,1,5,7,3,2,64,1,5,5,5,2,2,1,1958,53,3.0,7.0,840005,2011
84331,6,840,1,1,2,6,3,3,6,0,2,2,1,64,1,10,10,10,1,2,1,1983,28,9.0,23.0,840002,2011
84332,6,840,1,1,2,7,4,2,3,1,4,2,3,62,1,5,5,6,8,1,2,1961,50,7.0,18.0,840002,2011
84333,6,840,1,2,2,7,3,3,1,2,8,3,1,64,1,4,3,9,1,1,1,1953,58,9.0,20.0,840002,2011
84334,6,840,1,2,2,8,4,1,1,3,7,2,2,64,1,10,3,6,1,1,1,1972,39,9.0,22.0,840002,2011
84335,6,840,1,3,2,9,2,2,1,2,8,3,1,64,2,2,2,4,4,1,1,1943,68,9.0,30.0,840002,2011
84336,6,840,2,2,2,5,2,2,1,3,7,4,4,53,1,1,1,2,1,1,1,1975,36,7.0,20.0,840002,2011
84337,6,840,1,3,2,7,4,3,1,2,5,3,3,62,2,10,5,3,1,2,1,1961,50,9.0,22.0,840002,2011
84338,6,840,1,2,2,8,3,2,1,2,8,2,2,0,2,10,5,10,1,2,2,1960,51,7.0,18.0,840002,2011
84339,6,840,1,1,1,10,3,1,5,8,10,2,3,64,1,5,1,4,4,1,2,1931,80,7.0,17.0,840002,2011
84340,6,840,1,2,2,6,3,3,1,2,4,3,3,53,1,5,5,5,1,1,1,1976,35,9.0,35.0,840002,2011
84341,6,840,1,1,2,7,3,1,1,2,1,3,4,52,1,1,1,5,7,2,2,1960,51,6.0,13.0,840002,2011
84342,6,840,1,2,2,6,4,1,6,0,3,3,3,0,1,5,5,5,7,2,2,1989,22,8.0,19.0,840002,2011
84343,6,840,1,4,2,8,4,1,6,0,7,4,3,0,3,5,4,8,6,2,1,1990,21,8.0,23.0,840002,2011
84344,6,840,1,3,2,10,3,1,5,3,7,3,1,64,1,5,1,5,1,1,1,1944,67,7.0,23.0,840002,2011
84345,6,840,1,4,2,6,4,2,6,0,3,1,2,0,1,10,7,7,2,2,2,1988,23,9.0,28.0,840005,2011
84346,6,840,1,1,1,10,3,2,1,4,7,3,3,62,1,1,3,3,5,2,2,1961,50,8.0,22.0,840003,2011
84347,6,840,1,2,3,4,3,3,3,1,2,2,2,0,1,1,10,10,3,1,2,1962,49,7.0,19.0,840002,2011
84348,6,840,3,3,2,8,3,2,3,0,9,3,1,62,1,5,7,9,4,1,1,1929,82,9.0,40.0,840002,2011
84349,6,840,1,1,2,8,3,2,3,3,8,2,2,53,1,1,1,3,4,1,1,1951,60,6.0,18.0,840002,2011
84350,6,840,1,1,2,7,4,2,1,2,8,3,2,53,1,1,4,4,1,2,1,1980,31,9.0,21.0,840002,2011
84351,6,840,1,3,2,5,4,1,6,1,2,3,2,0,2,5,5,6,1,1,2,1986,25,1.0,16.0,840002,2011
84352,6,840,1,3,2,7,3,3,1,2,4,3,3,64,1,1,5,6,1,1,1,1948,63,6.0,18.0,840002,2011
84353,6,840,1,1,1,9,2,2,1,0,9,2,2,53,1,1,1,10,8,1,2,1929,82,9.0,20.0,840004,2011
84354,6,840,1,3,2,9,3,3,1,3,8,2,2,62,2,9,9,10,1,1,2,1948,63,9.0,20.0,840002,2011
84355,6,840,1,1,2,8,3,2,1,4,4,3,3,53,1,1,1,5,5,2,2,1975,36,7.0,17.0,840002,2011
84356,6,840,1,4,2,7,4,4,1,0,1,2,2,0,2,10,10,10,1,1,1,1954,57,8.0,20.0,840002,2011
84357,6,840,1,4,2,4,3,2,6,0,2,2,1,0,2,10,10,10,8,1,1,1953,58,7.0,18.0,840002,2011
84358,6,840,1,2,1,8,3,2,5,3,9,2,2,0,1,2,4,4,2,1,1,1928,83,7.0,17.0,840002,2011
84359,6,840,1,2,1,8,4,2,1,2,7,2,2,53,2,8,7,8,3,1,1,1946,65,7.0,18.0,840002,2011
84360,6,840,1,2,3,6,4,2,1,0,6,2,2,53,2,8,10,10,6,2,2,1982,29,9.0,31.0,840002,2011
84361,6,840,1,1,1,10,4,2,3,1,6,2,3,53,1,10,10,10,1,1,2,1973,38,7.0,18.0,840002,2011
84362,6,840,1,1,1,8,4,-2,3,1,6,3,3,53,1,7,1,5,8,2,2,1947,64,8.0,-2.0,840002,2011
84363,6,840,1,2,1,2,3,2,1,3,8,3,3,62,1,1,4,5,4,1,1,1946,65,7.0,22.0,840003,2011
84364,6,840,1,3,1,8,3,3,2,2,8,3,2,62,1,2,2,2,3,2,2,1956,55,7.0,18.0,840002,2011
84365,6,840,2,1,2,8,-2,-2,3,1,8,-2,2,-2,-2,-2,-2,-2,-2,-2,2,1957,54,7.0,-2.0,840003,2011
84366,6,840,1,1,1,9,3,2,1,3,8,3,2,62,1,1,1,7,4,2,2,1954,57,7.0,18.0,840002,2011
84367,6,840,1,1,2,8,4,1,6,0,8,2,3,62,1,1,1,5,3,2,2,1991,20,8.0,21.0,840002,2011
84368,6,840,1,1,1,9,3,2,1,2,5,2,1,62,1,10,4,5,1,2,2,1977,34,9.0,25.0,840002,2011
84369,6,840,1,1,2,5,4,3,1,2,1,3,2,0,2,1,5,6,1,2,1,1981,30,7.0,19.0,840003,2011
84370,6,840,1,1,1,10,4,1,6,0,5,3,2,53,1,1,1,5,6,-2,2,1992,19,8.0,22.0,840002,2011
84371,6,840,1,2,1,7,3,4,6,0,7,3,2,53,2,5,5,5,1,2,1,1992,19,7.0,22.0,840003,2011
84372,6,840,2,3,2,8,4,2,2,0,2,2,3,0,2,10,4,10,3,2,1,1992,19,6.0,20.0,840006,2011
84373,6,840,1,3,1,7,3,2,1,3,3,2,2,12,1,5,4,4,4,1,1,1941,70,8.0,23.0,840004,2011
84374,6,840,1,1,3,4,2,2,3,0,1,2,3,53,1,1,1,5,8,1,1,1963,48,7.0,16.0,840002,2011
84375,6,840,1,2,2,9,4,4,6,0,4,1,3,62,1,1,1,10,2,2,2,1974,37,9.0,23.0,840005,2011
84376,6,840,1,3,2,8,4,3,1,2,9,2,1,62,1,5,5,6,4,2,2,1953,58,8.0,21.0,840002,2011
84377,6,840,1,1,1,9,3,2,1,2,6,3,2,64,1,1,1,5,1,1,1,1969,42,9.0,28.0,840002,2011
84378,6,840,1,2,1,8,2,1,6,0,6,4,2,53,1,1,4,2,1,2,1,1992,19,7.0,22.0,840002,2011
84379,6,840,1,1,2,9,3,2,6,0,4,3,2,62,1,2,2,5,7,2,1,1988,23,7.0,21.0,840002,2011
84380,6,840,1,1,1,10,2,2,1,3,7,2,2,64,1,1,1,1,1,1,1,1970,41,6.0,21.0,840005,2011
84381,6,840,1,1,1,10,1,1,1,6,10,3,1,64,1,10,10,10,1,1,2,1951,60,6.0,18.0,840005,2011
84382,6,840,1,1,2,7,1,1,2,1,2,3,2,62,1,1,5,4,2,1,2,1984,27,9.0,20.0,840003,2011
84383,6,840,2,4,2,6,4,1,2,0,4,2,3,0,3,10,7,8,1,2,2,1984,27,9.0,22.0,840002,2011
84384,6,840,1,2,2,9,3,2,1,2,8,2,1,62,2,8,5,9,4,1,1,1952,59,9.0,21.0,840002,2011
84385,6,840,1,2,1,8,4,2,1,1,7,3,3,64,1,5,5,5,2,2,2,1986,25,9.0,22.0,840002,2011
84386,6,840,1,1,1,9,4,1,1,1,10,2,2,53,1,6,6,6,5,2,2,1969,42,9.0,25.0,840003,2011
84387,6,840,1,4,1,10,4,2,2,0,4,2,2,0,2,5,5,5,1,1,2,1986,25,8.0,18.0,840002,2011
84388,6,840,1,1,1,8,4,4,1,5,4,3,2,64,1,5,4,4,4,1,1,1931,80,6.0,14.0,840005,2011
84389,6,840,1,1,2,8,2,1,1,3,9,3,2,62,1,5,5,5,5,2,2,1957,54,8.0,19.0,840002,2011
84390,6,840,1,4,2,8,3,3,1,5,1,4,2,0,2,5,5,5,5,2,2,1985,26,8.0,26.0,840002,2011
84391,6,840,1,4,2,7,3,2,1,3,7,2,3,0,1,-2,5,9,1,2,2,1957,54,7.0,18.0,840002,2011
84392,6,840,1,2,2,7,4,2,6,0,8,2,2,0,1,5,4,5,1,1,2,1955,56,9.0,22.0,840002,2011
84393,6,840,1,1,3,8,4,3,2,0,4,2,3,53,1,5,1,7,1,1,1,1986,25,7.0,18.0,840003,2011
84394,6,840,1,1,2,6,3,1,6,2,7,3,2,52,1,10,5,10,1,1,1,1974,37,9.0,37.0,840002,2011
84395,6,840,1,2,1,10,3,3,3,8,7,2,3,53,-2,-2,-2,-2,1,2,1,1949,62,2.0,8.0,840005,2011
84396,6,840,1,3,3,3,4,2,6,0,7,2,2,0,3,10,9,7,7,2,1,1974,37,8.0,19.0,840006,2011
84397,6,840,1,1,2,7,2,2,4,4,5,3,3,53,1,5,5,6,3,1,2,1947,64,2.0,-2.0,840005,2011
84398,6,840,1,2,2,5,3,2,1,2,3,3,2,0,1,5,3,4,2,2,2,1961,50,7.0,17.0,840002,2011
84399,6,840,1,1,1,7,3,2,1,2,5,2,2,53,1,3,3,4,1,1,1,1971,40,9.0,40.0,840003,2011
84400,6,840,1,4,1,8,3,2,6,0,6,2,1,64,2,10,10,10,3,1,1,1984,27,9.0,22.0,840002,2011
84401,6,840,1,1,1,1,4,4,4,2,4,3,1,0,1,10,10,10,1,1,2,1993,18,7.0,19.0,840003,2011
84402,6,840,1,2,2,6,3,3,1,0,3,3,4,0,1,3,3,7,7,2,1,1972,39,7.0,-2.0,840002,2011
84403,6,840,1,3,-2,8,3,2,6,0,5,3,-2,64,1,10,8,6,1,2,2,1991,20,6.0,24.0,840002,2011
84404,6,840,1,1,1,9,3,4,1,3,8,2,1,64,1,2,4,5,3,1,1,1976,35,7.0,40.0,840005,2011
84405,6,840,1,1,2,8,3,1,1,2,8,2,2,62,1,10,10,10,-2,2,2,1948,63,7.0,-2.0,840002,2011
84406,6,840,1,2,2,5,4,2,6,0,4,2,3,64,1,10,10,10,8,2,1,1964,47,7.0,18.0,840002,2011
84407,6,840,1,2,2,8,4,2,3,0,1,2,2,53,2,10,5,7,8,1,2,1955,56,7.0,23.0,840006,2011
84408,6,840,2,4,2,7,3,2,1,2,9,3,2,0,3,9,9,9,1,1,1,1949,62,9.0,62.0,840006,2011
84409,6,840,1,1,-2,1,4,1,6,0,5,4,2,0,1,3,4,5,7,2,2,1980,31,6.0,-2.0,840003,2011
84410,6,840,1,1,1,10,3,2,1,2,4,2,2,0,1,1,1,1,1,2,2,1980,31,6.0,15.0,840005,2011
84411,6,840,1,2,3,5,4,1,2,1,1,3,2,64,1,1,5,5,3,1,1,1976,35,6.0,17.0,840006,2011
84412,6,840,1,2,1,9,3,1,1,0,8,2,3,0,1,-2,-2,-2,8,1,1,1959,52,7.0,-2.0,840002,2011
84413,6,840,1,2,2,7,3,2,3,2,6,2,2,62,1,9,9,9,1,1,1,1960,51,7.0,-2.0,840002,2011
84414,6,840,1,1,2,7,3,2,1,2,8,3,1,64,1,5,1,5,4,1,1,1958,53,9.0,20.0,840002,2011
84415,6,840,1,4,1,10,4,2,6,0,5,3,2,0,2,10,3,7,6,2,1,1992,19,6.0,19.0,840005,2011
84416,6,840,1,1,2,6,4,2,6,0,2,3,2,53,1,1,1,2,7,2,1,1983,28,6.0,17.0,840002,2011
84417,6,840,1,2,2,9,4,4,2,2,4,2,3,53,1,5,5,10,1,1,1,1966,45,2.0,17.0,840005,2011
84418,6,840,1,3,2,7,3,2,1,2,7,3,4,64,1,1,8,8,1,2,1,1957,54,7.0,18.0,840002,2011
84419,6,840,1,1,1,8,2,2,1,3,7,3,2,62,1,2,2,4,2,1,2,1944,67,8.0,20.0,840002,2011
84420,6,840,1,1,1,10,1,1,6,0,10,4,4,62,1,1,1,3,1,2,2,1990,21,7.0,18.0,840002,2011
84421,6,840,1,1,1,8,4,2,1,5,4,3,2,53,1,1,1,5,8,2,2,1961,50,9.0,23.0,840002,2011
84422,6,840,1,4,1,9,2,2,1,0,8,2,2,0,2,7,7,8,5,2,2,1985,26,9.0,24.0,840004,2011
84423,6,840,3,1,1,9,4,3,5,2,8,3,3,64,1,2,2,6,4,1,2,1945,66,9.0,56.0,840002,2011
84424,6,840,1,3,2,5,3,1,6,0,1,1,2,0,2,5,5,5,6,2,1,1988,23,8.0,23.0,840005,2011
84425,6,840,1,1,1,10,4,1,1,5,10,2,2,0,1,5,5,5,5,2,2,1979,32,7.0,33.0,840003,2011
84426,6,840,1,3,3,3,3,2,3,4,1,2,2,62,1,5,8,5,4,1,1,1930,81,7.0,15.0,840002,2011
84427,6,840,1,1,2,7,3,2,1,3,6,2,1,0,1,5,4,3,1,1,1,1954,57,8.0,26.0,840003,2011
84428,6,840,2,1,2,8,3,2,1,1,8,4,1,62,1,1,5,7,2,2,2,1978,33,9.0,22.0,840002,2011
84429,6,840,1,1,2,7,4,2,6,0,4,3,1,62,1,5,1,6,1,2,1,1983,28,8.0,32.0,840002,2011
84430,6,840,1,2,3,7,3,2,1,2,8,3,3,0,1,8,8,8,1,1,1,1978,33,6.0,18.0,840002,2011
84431,6,840,2,2,2,6,4,1,3,2,3,3,3,62,1,3,5,5,1,1,2,1957,54,7.0,18.0,840002,2011
84432,6,840,1,3,2,6,2,2,6,0,1,3,3,0,1,10,3,8,8,2,2,1977,34,7.0,27.0,840002,2011
84433,6,840,1,3,3,4,3,2,3,2,3,3,2,62,2,6,4,8,1,1,1,1957,54,9.0,21.0,840002,2011
84434,6,840,1,1,2,6,4,4,3,1,6,3,4,53,1,1,6,8,1,1,2,1956,55,9.0,34.0,840002,2011
84435,6,840,1,2,2,5,3,2,6,0,4,2,3,0,1,3,3,6,4,1,1,1953,58,6.0,-2.0,840002,2011
84436,6,840,3,3,2,5,3,3,3,0,1,3,3,42,2,6,5,5,1,2,1,1975,36,7.0,36.0,840002,2011
84437,6,840,1,4,3,5,3,2,1,2,3,2,2,42,2,10,8,9,4,1,1,1951,60,9.0,22.0,840002,2011
84438,6,840,1,-2,2,10,3,2,1,0,8,3,2,62,1,1,5,5,1,2,2,1978,33,9.0,31.0,840002,2011
84439,6,840,2,4,2,7,3,1,6,0,8,3,2,0,3,10,10,10,1,1,2,1983,28,9.0,26.0,840002,2011
84440,6,840,1,2,2,4,4,1,3,2,4,2,2,0,1,10,8,5,8,2,2,1949,62,6.0,18.0,840006,2011
84441,6,840,1,1,1,9,3,2,1,2,7,3,1,0,1,5,4,4,1,1,1,1974,37,9.0,23.0,840003,2011
84442,6,840,1,2,2,8,3,2,1,6,7,3,1,64,1,5,5,5,5,2,2,1965,46,7.0,17.0,840002,2011
84443,6,840,1,2,2,5,4,2,1,3,5,2,1,64,2,9,9,9,1,2,2,1964,47,9.0,22.0,840004,2011
84444,6,840,1,1,1,10,3,2,1,5,10,3,2,64,1,-2,6,5,4,1,1,1933,78,7.0,17.0,840002,2011
84445,6,840,1,3,2,7,4,3,6,0,6,3,1,62,1,9,8,8,1,2,2,1991,20,8.0,24.0,840002,2011
84446,6,840,1,2,1,2,4,2,1,2,8,3,2,42,2,8,8,8,1,2,1,1968,43,9.0,21.0,840002,2011
84447,6,840,1,2,1,8,3,3,6,1,5,2,2,64,1,4,6,9,1,1,1,1980,31,9.0,24.0,840002,2011
84448,6,840,2,4,4,2,4,2,6,0,3,3,2,0,2,10,8,7,1,1,2,1967,44,9.0,22.0,840002,2011
84449,6,840,2,2,3,4,3,2,3,2,3,3,3,62,1,5,5,5,1,1,1,1962,49,8.0,17.0,840002,2011
84450,6,840,1,1,2,8,4,3,1,2,7,2,4,53,2,5,1,10,1,2,2,1979,32,7.0,18.0,840005,2011
84451,6,840,1,1,1,3,4,4,2,6,1,1,1,64,1,5,5,5,5,2,2,1950,61,7.0,18.0,840002,2011
84452,6,840,-2,-2,-2,-2,-2,-2,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1974,37,9.0,-2.0,840003,2011
84453,6,840,1,2,1,10,4,2,1,1,5,2,2,42,2,10,9,10,1,1,1,1978,33,9.0,27.0,840002,2011
84454,6,840,1,3,2,8,4,2,1,0,7,3,3,0,2,1,5,8,3,2,2,1960,51,7.0,17.0,840002,2011
84455,6,840,1,2,2,7,3,2,2,1,8,2,2,64,1,1,3,3,1,2,2,1951,60,7.0,17.0,840002,2011
84456,6,840,1,1,2,8,2,2,6,0,6,2,2,0,1,5,5,9,7,2,1,1960,51,6.0,6.0,840002,2011
84457,6,840,1,1,1,10,3,2,1,3,9,2,2,53,1,1,5,5,4,1,1,1945,66,9.0,18.0,840004,2011
84458,6,840,1,2,1,10,4,1,1,2,7,2,3,53,1,10,5,5,1,2,2,1979,32,9.0,21.0,840004,2011
84459,6,840,1,4,2,7,4,3,1,2,1,3,4,0,2,1,1,1,7,2,1,1965,46,6.0,18.0,840002,2011
84460,6,840,1,3,2,7,4,2,6,0,6,3,2,0,2,10,8,7,1,2,2,1989,22,9.0,21.0,840002,2011
84461,6,840,1,2,1,10,4,1,2,0,8,2,1,62,1,8,2,2,2,2,2,1983,28,9.0,29.0,840002,2011
84462,6,840,1,4,1,8,4,3,1,0,9,2,2,0,3,10,8,9,1,1,1,1981,30,9.0,22.0,840002,2011
84463,6,840,1,2,2,8,3,2,1,4,8,3,1,64,1,4,1,6,1,1,1,1967,44,9.0,25.0,840002,2011
84464,6,840,1,2,2,8,4,1,1,2,8,2,3,64,2,4,-2,5,5,2,2,1952,59,7.0,18.0,840002,2011
84465,6,840,1,2,3,6,4,2,6,0,4,2,2,62,1,7,7,7,2,1,2,1950,61,7.0,19.0,840002,2011
84466,6,840,1,2,1,8,3,4,3,2,5,3,1,0,1,10,10,10,1,1,2,1928,83,9.0,21.0,840002,2011
84467,6,840,1,3,2,8,4,2,2,2,6,3,2,0,2,5,3,5,2,1,1,1977,34,8.0,34.0,840002,2011
84468,6,840,1,1,1,9,3,2,1,2,9,2,2,62,1,1,4,8,5,2,2,1944,67,9.0,23.0,840002,2011
84469,6,840,3,4,2,6,4,1,4,0,5,2,3,0,3,10,10,10,1,1,2,1974,37,9.0,23.0,840002,2011
84470,6,840,1,3,2,8,4,2,3,2,6,2,2,64,2,5,8,8,1,1,2,1949,62,8.0,18.0,840002,2011
84471,6,840,1,4,2,7,4,2,1,4,3,3,3,0,2,6,6,6,1,1,1,1972,39,7.0,16.0,840002,2011
84472,6,840,1,1,1,9,4,1,1,3,9,2,2,64,1,9,2,8,1,2,2,1951,60,7.0,18.0,840002,2011
84473,6,840,1,1,1,10,3,1,1,3,10,3,1,64,1,5,1,5,4,2,2,1942,69,8.0,17.0,840002,2011
84474,6,840,1,2,2,4,4,1,2,2,1,2,2,64,1,9,9,9,4,1,2,1949,62,9.0,27.0,840005,2011
84475,6,840,1,1,2,8,3,2,1,4,8,2,2,0,1,1,2,6,3,2,1,1971,40,7.0,20.0,840002,2011
84476,6,840,1,2,3,3,4,4,1,3,3,1,3,64,1,7,4,10,1,1,2,1958,53,8.0,17.0,840002,2011
84477,6,840,1,3,1,10,4,2,1,0,9,2,2,62,2,10,8,8,3,1,1,1973,38,9.0,21.0,840002,2011
84478,6,840,1,4,2,4,3,3,2,2,6,2,2,0,2,10,9,10,1,2,1,1981,30,7.0,18.0,840002,2011
84479,6,840,1,2,1,9,4,1,1,2,9,1,1,62,1,10,10,10,1,1,1,1955,56,9.0,21.0,840003,2011
84480,6,840,1,1,2,7,3,2,1,2,7,2,2,62,1,7,6,6,1,2,2,1972,39,9.0,23.0,840003,2011
84481,6,840,1,3,2,4,3,2,3,0,2,2,1,0,2,5,5,7,7,1,1,1957,54,8.0,54.0,840002,2011
84482,6,840,1,1,2,5,3,3,3,2,1,3,4,0,1,1,1,1,7,1,2,1954,57,7.0,17.0,840004,2011
84483,6,840,4,4,4,1,3,3,6,0,3,4,4,0,2,1,10,5,7,2,1,1982,29,7.0,21.0,840005,2011
84484,6,840,1,1,2,2,4,3,1,2,2,2,3,0,1,1,5,2,7,1,2,1956,55,7.0,18.0,840002,2011
84485,6,840,1,1,2,8,1,3,1,6,8,2,2,64,1,1,1,8,1,2,2,1935,76,7.0,17.0,840002,2011
84486,6,840,1,2,1,9,3,3,1,2,8,3,2,62,1,9,7,7,1,1,1,1957,54,9.0,25.0,840002,2011
84487,6,840,1,2,1,9,3,2,1,0,3,2,2,64,1,8,1,3,1,2,2,1973,38,6.0,18.0,840002,2011
84488,6,840,1,2,1,9,3,2,1,3,9,3,2,64,1,5,5,5,4,1,1,1953,58,8.0,58.0,840005,2011
84489,6,840,1,1,1,9,4,3,1,4,7,3,2,64,1,6,1,6,1,1,1,1975,36,9.0,31.0,840002,2011
84490,6,840,1,2,3,2,4,2,3,7,5,4,2,0,3,4,5,6,4,1,2,1950,61,6.0,56.0,840005,2011
84491,6,840,1,1,2,8,4,2,3,2,5,2,4,0,1,5,5,5,1,1,2,1961,50,8.0,18.0,840002,2011
84492,6,840,1,3,2,5,3,3,2,2,5,3,4,0,2,5,5,5,2,2,2,1984,27,7.0,17.0,840002,2011
84493,6,840,1,3,3,3,4,1,3,4,1,-2,2,62,2,5,5,5,4,1,1,1975,36,7.0,18.0,840002,2011
84494,6,840,1,2,1,9,4,4,1,4,1,2,3,64,2,5,5,5,3,1,1,1958,53,1.0,13.0,840005,2011
84495,6,840,2,2,2,7,3,2,5,2,6,2,3,64,1,7,7,7,4,1,2,1928,83,7.0,17.0,840002,2011
84496,6,840,1,1,3,7,3,3,6,0,6,3,4,64,1,1,5,5,1,2,1,1991,20,8.0,20.0,840002,2011
84497,6,840,3,4,2,7,3,2,6,0,7,2,3,0,3,10,10,10,6,2,2,1993,18,6.0,20.0,840002,2011
84498,6,840,1,3,2,8,4,3,1,0,8,3,3,0,2,10,8,7,5,2,2,1987,24,8.0,19.0,840002,2011
84499,6,840,1,2,2,8,4,2,3,0,7,3,2,0,1,8,5,8,1,1,1,1972,39,9.0,27.0,840004,2011
84500,6,840,1,2,2,8,3,2,1,2,6,2,2,62,1,3,3,2,1,1,1,1971,40,9.0,40.0,840002,2011
84501,6,840,1,4,2,8,2,2,5,4,8,2,2,0,3,5,6,10,4,2,1,1937,74,7.0,21.0,840005,2011
84502,6,840,1,1,2,7,4,1,5,0,3,2,2,53,1,7,3,8,6,2,2,1949,62,7.0,38.0,840002,2011
84503,6,840,1,3,2,8,3,2,6,0,7,2,2,62,1,1,3,5,1,1,1,1988,23,9.0,22.0,840002,2011
84504,6,840,1,3,2,8,4,1,1,2,3,2,2,64,2,10,10,10,1,1,1,1950,61,9.0,27.0,840005,2011
84505,6,840,1,1,1,8,3,1,1,3,7,3,1,0,1,1,1,9,7,2,2,1959,52,6.0,18.0,840003,2011
84506,6,840,1,2,2,9,3,3,1,3,5,2,3,53,1,1,5,5,4,1,1,1943,68,7.0,30.0,840002,2011
84507,6,840,1,2,2,6,3,2,1,1,3,3,4,64,2,4,1,7,8,1,1,1956,55,7.0,27.0,840002,2011
84508,6,840,1,1,3,3,4,1,1,1,2,4,1,64,1,10,10,10,1,2,1,1970,41,8.0,21.0,840002,2011
84509,6,840,1,3,3,5,3,3,4,3,3,4,3,0,2,5,4,6,7,1,2,1975,36,6.0,13.0,840005,2011
84510,6,840,1,3,2,7,3,3,3,2,6,3,2,0,1,8,5,10,1,2,1,1982,29,8.0,18.0,840002,2011
84511,6,840,1,4,1,8,4,1,1,3,5,2,2,0,3,10,5,9,5,2,2,1985,26,8.0,18.0,840002,2011
84512,6,840,1,1,1,9,4,3,6,1,8,2,-2,64,1,8,1,5,3,1,1,1959,52,7.0,17.0,840002,2011
84513,6,840,1,4,2,8,4,3,1,0,7,2,2,0,3,10,10,10,1,1,1,1952,59,9.0,22.0,840002,2011
84514,6,840,2,3,2,7,1,2,6,0,7,3,2,53,2,5,5,5,6,2,1,1989,22,7.0,18.0,840006,2011
84515,6,840,1,1,3,5,4,3,5,0,6,2,2,53,1,6,5,4,1,1,2,1947,64,7.0,18.0,840003,2011
